wave,flux,err,path_corr
4.7431967318121675,5.42797739198323,0.08862933238520858,1.49
4.751220895280564,5.447246425697791,0.08864830805113966,1.49
4.759230299216755,5.467516777629608,0.08699908663069547,1.49
4.767225019021133,5.489868243221556,0.08881245049494248,1.49
4.775205124730971,5.431759467403956,0.08849998073659372,1.49
4.783170688919453,5.256620569814052,0.08761767718946374,1.49
4.791121781874846,5.374798345857478,0.08727979210154063,1.49
4.799058474073774,5.2870507727211615,0.09055602659987898,1.50
4.806980836667535,5.136952619240401,0.09231483991021543,1.50
4.814888935531559,5.345017954164593,0.0938307413794976,1.50
4.822782843149131,5.247121478142763,0.0930051257307903,1.50
4.830662623974671,5.2818632049091105,0.09418365394917269,1.50
4.8385283497522185,5.443715888197051,0.09962744744566304,1.50
4.846380084501764,5.774356574113604,0.09937095851429804,1.50
4.854217895804815,5.705489819290409,0.09395068231255185,1.50
4.862041849522504,5.589578191039435,0.09385503921741871,1.50
4.869852009507954,5.368979250280299,0.0951808425078721,1.50
4.8776484440076455,5.632282501427379,0.09503435715092494,1.51
4.885431213013956,5.66300749473944,0.10214338976569688,1.51
4.893200385108224,5.40203532755228,0.09610115315757249,1.51
4.9009560208199066,5.465027468158419,0.09622117922009193,1.51
4.908698184074682,5.376749132267568,0.09650062730945547,1.51
4.91642693748202,5.750236932639851,0.10135504540974478,1.51
4.924142340430227,5.924356814788306,0.09912300279745327,1.51
4.931844458394037,6.013110307708197,0.10050121337851003,1.51
4.939533350493424,5.787900373426823,0.10138873682716167,1.51
4.947209076997329,5.483178123872894,0.09587245467861051,1.51
4.9548716987333306,5.593283193568896,0.10240927682810048,1.51
4.962521272818518,5.6082559194900465,0.09834715549008632,1.52
4.9701578621885965,5.233337870668918,0.09446880984972988,1.52
4.977781523548267,5.387831536281886,0.09744137429854292,1.52
4.985392315772933,5.620893661523286,0.10179230122274294,1.52
4.992990296999371,5.935335240911502,0.10403390285386285,1.52
5.000575522417466,6.274615098696825,0.11179073820387116,1.52
5.0081480522126505,6.142093969939369,0.1054029853129459,1.52
5.015707941600606,6.89913935431317,0.11555149553208288,1.53
5.02325524469211,7.372397235583997,0.11932315550187474,1.53
5.030790020436965,7.283501583571523,0.12465267864989572,1.53
5.038312322352612,7.480804749636631,0.1196406635421478,1.53
5.04582220443159,7.42059064378131,0.11943799113501899,1.54
5.053319724044501,6.919937481500376,0.11991737761392456,1.54
5.06080493153733,6.612114892285668,0.11473797509130952,1.54
5.068277884218733,6.271525109210511,0.11941824088534893,1.54
5.075738634147299,6.12158835033679,0.11964455126665009,1.54
5.0831872323948915,6.041923793598809,0.1171528652117102,1.55
5.090623733967019,5.959705701779878,0.1155371580635613,1.55
5.098048190235946,5.870201511443823,0.12088025885963728,1.55
5.105460650932008,5.97918412830303,0.11664112983748443,1.55
5.112861171124664,5.989122768794759,0.12251279754228028,1.56
5.120249799967009,5.994664648359446,0.12009028740805938,1.56
5.127626586109611,6.250854986294466,0.12021593321646613,1.56
5.13499158404899,6.3014819973728065,0.12678419463343968,1.56
5.1423448409340295,6.174721939557275,0.12790423592297184,1.57
5.149686406297087,6.030184687379227,0.1199843996675624,1.57
5.157016331411638,6.020319695691609,0.1206835165334698,1.57
5.1643346636862635,5.924588394804788,0.1277223039441825,1.57
5.171641450443849,6.056760067024467,0.1288934399263986,1.58
5.178936742844463,6.257090457019495,0.13560227496826963,1.58
5.186220586902321,6.304911906641113,0.12465301662969897,1.58
5.19349302890739,6.539805275152695,0.12570070688351695,1.58
5.200754119730561,7.042107427378311,0.13517378471360553,1.58
5.20800390360616,7.5950331560368545,0.1428162041098954,1.59
5.215242426044012,8.15709476573387,0.14022012715926022,1.59
5.222469736365516,7.877901453725681,0.13374813596660926,1.59
5.229685879127098,6.8723663049000745,0.12838268284005014,1.59
5.236890898475908,6.266282648711487,0.1248683214476871,1.60
5.2440848418379105,6.023824899724765,0.1277266997291222,1.60
5.2512677540350845,5.800806301614767,0.12606017957899113,1.60
5.25843967790284,5.733123617752512,0.12615201480803456,1.60
5.265600659594851,5.316669954392008,0.12260199113046669,1.60
5.2727507430247265,5.018943023514747,0.12578899063816776,1.60
5.279889971262758,5.15790304898471,0.1230367091406174,1.61
5.287018386996745,,0.12765050186040103,1.61
5.2941360353656055,,0.31074417892499995,1.61
5.301242958602139,,inf,1.61
5.308339197301848,,inf,1.61
5.315424797128845,,inf,1.61
5.322499798542345,,inf,1.61
5.329564242765175,,inf,1.61
5.3366181712699525,,inf,1.61
